id;model;msnbc;msnemb;OBCN;registeredDate;gpsId;qrCode;station.id;station.name;status;states;Lock RSOC;Lock voltage;location;lastCheckUp;totalTripsSinceLastCheckUp;tripsDurationSinceLastCheckUp;lastReportDate;totalTrips;tripsDurationTotal;Battery voltage;Battery temperature;Battery RSOC;Battery current;Motor odometer;custom1;Lock ID;Lock IMEI;Lock UICCID;Lock Status;Lock firmware;BCU firmware;Battery Firmware;Motor Firmware;nfcTagUid;Abandoned;Misparked;Last GPS Position;Last GPS Position Date;BCU Serial Number
113;ICONIC;P13974;0000222EB108000304E0;P0631145;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;0;0;15/5/2019 11:02;1343;3440853;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
115;ICONIC;P14047;0000E402B108000304E0;P0630566;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1761;3025102;25/11/2019 15:46;3652;6441558;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
116;ICONIC;P14057;00003DC6B008000304E0;P0630396;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;439;3145428;16/9/2019 12:52;1042;4332963;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
117;ICONIC;P13995;00008B02B108000304E0;P0630654;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2301;4391840;13/1/2020 17:10;3635;8505344;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
118;ICONIC;T1271;0000642DB108000304E0;P0630632;1/2/2019 13:58;;FOOZSK;;;STOLEN;STOLEN;;;IN_USE;27/11/2022 01:37;50;47786;8/12/2022 19:04;4116;5562249;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
119;ICONIC;P14069;00005878B108000304E0;P0630721;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1039;3237650;25/9/2019 11:47;1180;3442113;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
121;ICONIC;P14059;000070EAB008000304E0;P0630723;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;94;10943159;10/6/2019 15:00;773;16090508;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
122;ICONIC;P13994;00005DD9B008000304E0;P0630658;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1218;3479714;24/9/2019 13:11;2634;5974488;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
123;ICONIC;P14021;00006018B108000304E0;P0630577;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2992;13416476;29/1/2020 10:11;3907;15084820;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
124;ICONIC;P13996;00007DC4B008000304E0;P0630555;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2254;4724649;9/12/2019 15:24;3545;6970052;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
125;ICONIC;P13997;00006BD9B008000304E0;P0630574;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;59;13868201;2/5/2019 18:31;1053;15815466;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
126;ICONIC;P13976;0000C42FB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;WITH_TECH;28/6/2021 14:01;56;125315;10/3/2019 11:02;86;131812;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
127;ICONIC;P14012;0000FDD1B008000304E0;PO630552;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;475;1494082;7/10/2019 11:56;524;1510625;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
129;ICONIC;P14046;00000120B108000304E0;;1/2/2019 13:58;;P14046;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1307;3956506;21/11/2019 14:44;2800;6588764;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
130;ICONIC;T1144;000041C4B008000304E0;P0630352;1/2/2019 13:58;;FLHJRH;;;STOLEN;STOLEN;;;IN_USE;3/6/2023 01:59;1;1756;7/6/2023 16:56;6667;24394670;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
131;ICONIC;P13774;00008FD3B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;167;11092622;10/6/2019 15:01;1371;13396436;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
132;ICONIC;P13992;00006E1FB108000304E0;;1/2/2019 13:58;;P13992;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;1037;1842809;29/4/2021 17:06;2204;4840008;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
133;ICONIC;P13987;00003719B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;281;10388340;19/6/2019 23:21;1716;13891075;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
134;ICONIC;P13971;00000230B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;821;10648484;6/1/2020 09:52;2237;13131041;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
135;ICONIC;P13980;00001103B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;64;14716589;8/5/2019 15:16;836;16072574;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
136;ICONIC;P13978;00000A31B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;582;1197188;26/7/2019 17:46;1970;4064949;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
138;ICONIC;P13993;0000C830B108000304E0;;1/2/2019 13:58;Si;;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;1179;3320251;3/1/2020 09:40;2487;7022631;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
140;ICONIC;P13972;0000D92FB108000304E0;P0630537;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1215;3345841;9/12/2019 15:32;2835;6060586;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
141;ICONIC;P13979;0000BEC5B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1099;2518868;11/10/2019 13:03;2559;9618998;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
142;ICONIC;P13788;0000FEE9B008000304E0;PO630571;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1150;1833413;6/1/2020 09:54;2331;3749174;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
143;ICONIC;P14018;00008ADAB008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1390;3720068;23/10/2019 15:56;2785;7540829;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
145;ICONIC;P13989;0000F308B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;36;13676908;8/5/2019 16:28;1142;15788228;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
147;ICONIC;P14028;00009C30B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;82;10798820;11/6/2019 17:11;1547;13355472;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
148;ICONIC;P14022;0000E41FB108000304E0;PO630583;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1463;2802380;11/12/2019 09:49;2583;4902501;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
149;ICONIC;P14030;00008B79B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;180;9826202;4/7/2019 11:34;1716;12555533;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
150;ICONIC;P13977;00003FC6B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1495;5860186;4/9/2019 11:15;2911;8404638;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
153;ICONIC;P14025;0000E1D8B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1116;2003407;12/11/2019 11:26;2283;4146514;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
154;ICONIC;P14432;0000032EB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;300;3771349;5/9/2019 12:51;1535;6047113;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
155;ICONIC;P14026;00003919B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;64;18671848;10/3/2019 17:06;67;18682013;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
156;ICONIC;P14433;0000EDF0B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;2;2009;10/3/2019 11:27;2;2009;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
157;ICONIC;P14027;0000232DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1079;2980598;30/9/2019 13:07;2752;6349374;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
158;ICONIC;P13986;0000E31FB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;910;7642172;23/10/2019 15:56;1738;9236642;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
160;ICONIC;T0175;000071F1B008000304E0;PO630510;1/2/2019 13:58;;FRYROB;;;STOLEN;STOLEN;;;AT_STATION;5/9/2023 17:10;0;0;5/9/2023 17:10;7419;11734231;;;;;;;;;;;;;;;;false;false;-34.6222601, -58.4160137;21/7/2023 21:26;
167;ICONIC;P17018;00007F19B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;500;685133;26/7/2019 17:42;1865;3148218;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
169;ICONIC;T2321;0000340AB108000304E0;P0630837;1/2/2019 13:58;;FJUUOF;;;STOLEN;STOLEN;;;IN_USE;17/1/2024 06:27;59;84385;7/2/2024 19:36;3964;20120288;;;;;;;;;;;;;;;;false;false;0.0, 0.0;31/1/2024 10:58;
170;ICONIC;P16839;0000BBC5B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;57;13250205;11/5/2019 15:22;1297;15794497;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
171;ICONIC;P16980;0000DD30B108000304E0;;1/2/2019 13:58;;P16980;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;978;1862929;29/4/2021 17:07;2457;5405540;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
174;ICONIC;T1695;00008DF2C950000304E0;P0630643;1/2/2019 13:58;;FWRXJI;;;STOLEN;STOLEN;;;AT_STATION;30/3/2023 07:38;26;28643;10/4/2023 13:30;2995;4113709;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
175;ICONIC;P16855;0000CC30B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1081;2055694;29/10/2019 15:06;2618;4545453;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
177;ICONIC;P16837;00001BE9B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;177;9446811;4/7/2019 11:24;1154;11171834;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
180;ICONIC;P14089;0000722CB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1667;13569934;2/1/2020 09:41;2630;15192959;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
181;ICONIC;P14034;0000E02DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1;17021944;29/3/2019 10:09;286;17483406;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
183;ICONIC;P14083;0000F1E8B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1017;2963494;30/9/2019 16:00;2514;5432375;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
184;ICONIC;P14085;0000302EB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1132;2328126;8/11/2019 17:47;2524;4644028;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
185;ICONIC;P14084;000054F0B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;308;14980503;8/5/2019 13:29;1037;16448008;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
189;ICONIC;P17116;00002520B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;190;14382405;8/5/2019 16:40;1205;16180369;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
190;ICONIC;P17005;0000A221B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;49;16329459;8/5/2019 11:29;511;17158765;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
193;ICONIC;P17002;0000AC78B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;64;15793147;6/4/2019 13:03;704;16939463;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
197;ICONIC;P16799;00009330B108000304E0;PO630644;1/2/2019 13:58;;P16799;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;837;1484210;29/4/2021 17:07;991;1686379;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
199;ICONIC;P14082;0000AB19B108000304E0;PO630854;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;439;6298907;11/8/2019 21:03;722;6800295;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
200;ICONIC;P16795;0000670BB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;898;5454308;28/8/2019 13:09;2215;9448620;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
201;ICONIC;P17019;0000DF30B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;907;3150309;23/9/2019 10:34;2160;6383350;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
203;ICONIC;P17030;0000DA2FB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;148;13953967;10/5/2019 11:59;1101;15733983;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
204;ICONIC;P17020;0000AC20B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1106;2097501;23/10/2019 15:59;2591;5023850;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
206;ICONIC;T4645;0000D201B108000304E0;;1/2/2019 13:58;;FSBLPF;;;STOLEN;STOLEN;;;IN_USE;16/7/2025 11:47;0;0;16/7/2025 11:47;4618;7123511;;;;;;;;;;;;;;;;false;false;0.0, 0.0;2/7/2025 13:19;
207;ICONIC;P16802;000014C6B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;65;15378471;22/4/2019 11:39;668;16470713;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
209;ICONIC;P16809;0000DA2CB108000304E0;;1/2/2019 13:58;Si;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2792;5099462;24/12/2019 11:15;4120;7650613;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
211;ICONIC;P16808;0000D61FB108000304E0;PO631277;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;441;756196;12/8/2019 11:33;1131;1857308;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
212;ICONIC;P16811;0000B601B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;168;15534688;22/4/2019 12:10;764;16605817;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
215;ICONIC;P16991;00004519B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;AT_STATION;28/6/2021 14:01;116;6715362;27/5/2019 15:54;1288;10179009;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
216;ICONIC;P17039;0000D72DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;708;5814601;28/8/2019 11:34;1885;8350440;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
217;ICONIC;T0500;0000770AB108000304E0;P0630824;1/2/2019 13:58;;FYFVSE;;;STOLEN;STOLEN;;;UNKNOWN;16/5/2024 15:10;4;1386;5/6/2024 11:50;8859;21775472;;;;;;;;;;;;;;;;false;false;0.0, 0.0;28/5/2024 14:55;
218;ICONIC;P16813;0000C1D9B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;134;8743941;11/7/2019 12:30;2000;11927267;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
219;ICONIC;T0095;0000081BB108000304E0;P0631318;1/2/2019 13:58;;FJPPIF;;;STOLEN;STOLEN;;;IN_USE;14/10/2023 12:26;6;10949;27/10/2023 15:58;6853;13137330;;;;;;;;;;;;;;;;false;false;0.0, 0.0;22/10/2023 17:10;
220;ICONIC;T4641;0000AE19B108000304E0;P0630628;1/2/2019 13:58;;FFFCBJ;;;STOLEN;STOLEN;;;UNKNOWN;15/2/2025 10:26;66;103237;1/3/2025 00:15;5287;9091318;;;;;;;;;;;;;;;;false;false;-34.5722091712574, -58.41217922222901;24/2/2025 09:24;
222;ICONIC;P16916;00004801B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1611;3349327;23/10/2019 16:00;3078;5911594;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
224;ICONIC;P16779;0000B4E8B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1653;5020493;25/11/2019 15:48;3005;7190390;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
227;ICONIC;P17124;00000731B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;900;3638162;16/9/2019 13:23;2435;6483347;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
228;ICONIC;P17114;00004819B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;38;14118026;30/4/2019 12:58;1144;16131293;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
229;ICONIC;T0225;000096D8B008000304E0;P0630849;1/2/2019 13:58;;FWAXTC;;;STOLEN;STOLEN;;;UNKNOWN;21/4/2022 13:56;44;45707;10/5/2022 17:24;5740;7982618;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
230;ICONIC;P17139;0000320AB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;1382;3063899;30/9/2019 15:58;2909;5830422;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
241;ICONIC;P14037;00008101B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;20;16489994;15/4/2019 16:07;518;17381120;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
242;ICONIC;P16836;0000BD20B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;66;13315515;10/5/2019 12:18;1176;15283454;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
244;ICONIC;P16848;0000F319B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;228;16992836;15/4/2019 16:06;370;17211462;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
245;ICONIC;P16908;000068C4B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1559;2720157;6/1/2020 09:57;3010;5225800;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
246;ICONIC;P16876;00006302B108000304E0;PO630759;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;175;218207;30/10/2019 14:13;1059;1767356;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
247;ICONIC;P16914;0000DC30B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;0;0;21/11/2019 14:47;2559;5928609;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
248;ICONIC;P16960;0000A430B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;190;14566599;8/5/2019 13:48;1091;16248613;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
250;ICONIC;P16951;0000BB08B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;105;14176256;30/4/2019 12:59;1140;16253135;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
251;ICONIC;P13793;00005830B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;44;14556667;26/4/2019 12:45;967;16270232;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
253;ICONIC;P17016;000002D3B008000304E0;P0630833;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;467;2143014;30/9/2019 13:08;1699;4171443;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
254;ICONIC;T0992;00004C2DB108000304E0;PO630719;1/2/2019 13:58;;FIMZBI;;;STOLEN;STOLEN;;;IN_USE;21/5/2022 18:59;0;0;29/5/2022 20:59;5667;10270231;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
255;ICONIC;P17060;0000932DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;16;16308776;15/4/2019 16:09;399;17095604;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
258;FIT;T0848;0000C2048E13500304E0;S/N 001337;1/2/2019 13:58;;NWVPWB;;;STOLEN;STOLEN;;;UNKNOWN;18/4/2025 23:33;29;36105;5/5/2025 19:24;8293;14232760;;;;;;;;;;;;;;;;false;false;-34.687767, -58.475178;1/5/2025 19:59;
259;ICONIC;P17123;00004420B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;26;40996;10/3/2019 11:06;27;40998;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
260;ICONIC;P17111;0000A3E8B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;336;14554061;8/5/2019 16:47;1134;15847315;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
262;ICONIC;T0407;0000E618B108000304E0;P0630678;1/2/2019 13:58;Si;FJLIRB;;;STOLEN;STOLEN;;;IN_USE;13/1/2024 16:06;32;43072;29/1/2024 00:10;8763;14375831;;;;;;;;;;;;;;;;false;false;0.0, 0.0;23/1/2024 16:30;
264;ICONIC;P14039;0000F62DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;0;0;30/4/2019 19:11;1205;2109770;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
265;ICONIC;P17113;00009801B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2530;6198026;29/1/2020 10:12;4032;8904548;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
270;ICONIC;T0969;0000D92CB108000304E0;P0630405;1/2/2019 13:58;;FZOZIB;;;STOLEN;STOLEN;;;IN_USE;7/6/2022 00:06;12;14045;13/6/2022 10:28;6810;14938235;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
271;ICONIC;P16909;0000A230B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1468;2977319;30/10/2019 14:14;3211;7556832;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
274;ICONIC;P16979;0000CCF1B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;2;14141875;29/4/2019 14:28;1096;16246485;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
275;ICONIC;P16971;0000772DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;UNKNOWN;28/6/2021 14:01;624;1406693;28/8/2019 13:10;1846;5033629;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
276;ICONIC;P16976;0000471FB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1572;3035420;23/10/2019 16:00;3264;6171445;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
277;ICONIC;P16970;0000BEDAB008000304E0;P0630796;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;0;0;26/9/2019 12:21;1010;6493997;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
278;ICONIC;P16973;0000B660B108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;117;16351759;4/4/2019 06:20;507;17154309;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
280;ICONIC;P16972;00000ED9B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_TRUCK;28/6/2021 14:01;260;566639;8/8/2019 17:06;700;1245516;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
281;ICONIC;P16975;0000E92FB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1615;3095417;23/10/2019 16:01;2987;5535555;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
282;ICONIC;P16952;000056D3B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;298;14574796;8/5/2019 16:24;1070;16154002;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
283;ICONIC;P16915;0000E81FB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;969;3251811;24/9/2019 13:11;2351;5757723;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
287;ICONIC;P17092;0000332DB108000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;13;14163942;9/5/2019 16:20;935;15788247;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
290;ICONIC;P16804;00006DC4B008000304E0;;1/2/2019 13:58;;;;;STOLEN;STOLEN;;;IN_USE;28/6/2021 14:01;1201;2841924;2/10/2019 10:12;2044;7422768;;;;;;;;;;;;;;;;false;false;0.0, 0.0;;
